id,tune,segment_idx,measure,beat,chord_symbol,chord_function,key,iv,ic1,ic2,ic3,ic4,ic5,ic6,iv_sum,forte_class,cardinality,note_count,pitch_classes,relative_pcs,timestamp_ms,dissonance,iv_distance,iv_sum_norm,dissonance_norm,iv_distance_norm
3RfYc,Marmaduke,7,7,0.0,G,II,F major,(020100),0,2,0,1,0,0,3,3-6,3,4,"[5, 7, 9]","[0, 2, 10]",12000.0,1.0,2.6457513110645907,0.0,0.05263157894736842,0.15811388300841897
3RfYc,Marmaduke,8,7,2.0,C,V,F major,(111000),1,1,1,0,0,0,3,3-2B,3,4,"[0, 1, 10]","[0, 1, 10]",13000.0,1.5,2.0,0.0,0.07894736842105263,0.11952286093343936
3RfYc,Marmaduke,9,9,0.0,A,III,F major,(111000),1,1,1,0,0,0,3,3-2B,3,4,"[0, 2, 3]","[3, 5, 6]",16000.0,1.5,0.0,0.0,0.07894736842105263,0.0
3RfYc,Marmaduke,10,10,0.0,G,II,F major,(111000),1,1,1,0,0,0,3,3-2B,3,6,"[7, 9, 10]","[0, 2, 3]",18000.0,1.5,0.0,0.0,0.07894736842105263,0.0
3RfYc,Marmaduke,11,11,0.0,G,II,F major,(122230),1,2,2,2,3,0,10,5-27B,5,6,"[2, 5, 7, 9, 10]","[0, 2, 3, 7, 10]",20000.0,2.0,3.872983346207417,0.1346153846153846,0.10526315789473684,0.23145502494313788
3RfYc,Marmaduke,12,12,0.0,G,II,F major,(122010),1,2,2,0,1,0,6,4-10,4,9,"[0, 7, 9, 10]","[0, 2, 3, 5]",22000.0,2.0,2.8284271247461903,0.057692307692307696,0.10526315789473684,0.16903085094570333
3RfYc,Marmaduke,13,13,0.0,G,II,F major,(021120),0,2,1,1,2,0,6,4-22B,4,4,"[2, 5, 7, 9]","[0, 2, 7, 10]",24000.0,1.0,2.0,0.057692307692307696,0.05263157894736842,0.11952286093343936
3RfYc,Marmaduke,14,14,0.0,F,I,F major,(122010),1,2,2,0,1,0,6,4-10,4,5,"[2, 4, 5, 7]","[0, 2, 9, 11]",26000.0,2.0,2.0,0.057692307692307696,0.10526315789473684,0.11952286093343936
3RfYc,Marmaduke,15,15,0.0,G,II,F major,(020100),0,2,0,1,0,0,3,3-6,3,4,"[5, 7, 9]","[0, 2, 10]",28000.0,1.0,2.6457513110645907,0.0,0.05263157894736842,0.15811388300841897
3RfYc,Marmaduke,16,15,2.0,C,V,F major,(111000),1,1,1,0,0,0,3,3-2B,3,4,"[0, 1, 10]","[0, 1, 10]",29000.0,1.5,2.0,0.0,0.07894736842105263,0.11952286093343936
3RfYc,Marmaduke,17,17,0.0,F,I,F major,(143250),1,4,3,2,5,0,15,6-32,6,8,"[0, 2, 5, 7, 9, 10]","[0, 2, 4, 5, 7, 9]",32000.0,3.0,6.48074069840786,0.23076923076923078,0.15789473684210525,0.3872983346207417
3RfYc,Marmaduke,18,18,0.0,C,V,F major,(344352),3,4,4,3,5,2,21,7-29A,7,9,"[0, 3, 4, 5, 7, 9, 10]","[0, 3, 4, 5, 7, 9, 10]",34000.0,6.6,3.1622776601683795,0.34615384615384615,0.34736842105263155,0.18898223650461363
3RfYc,Marmaduke,19,20,0.0,B-,IV,F major,(011010),0,1,1,0,1,0,3,3-7B,3,3,"[2, 5, 7]","[4, 7, 9]",38000.0,0.5,7.483314773547883,0.0,0.02631578947368421,0.4472135954999579
3RfYc,Marmaduke,20,21,0.0,B-,IV,F major,(132130),1,3,2,1,3,0,10,5-23B,5,9,"[0, 5, 7, 9, 10]","[0, 2, 7, 9, 11]",40000.0,2.5,3.3166247903554,0.1346153846153846,0.13157894736842105,0.19820624179302296
3RfYc,Marmaduke,21,22,0.0,G,II,F major,(143241),1,4,3,2,4,1,15,6-33A,6,7,"[2, 4, 5, 7, 9, 11]","[0, 2, 4, 7, 9, 10]",42000.0,3.8,2.23606797749979,0.23076923076923078,0.19999999999999998,0.1336306209562122
3RfYc,Marmaduke,22,24,0.0,G,II,F major,(465562),4,6,5,5,6,2,28,8-22A,8,10,"[0, 2, 4, 5, 6, 7, 9, 10]","[0, 2, 3, 5, 7, 9, 10, 11]",46000.0,8.6,5.5677643628300215,0.4807692307692308,0.4526315789473684,0.33273756282434613
3RfYc,Marmaduke,23,25,0.0,C,V,F major,(456553),4,5,6,5,5,3,28,8-27B,8,10,"[0, 1, 3, 4, 5, 7, 9, 10]","[0, 1, 3, 4, 5, 7, 9, 10]",48000.0,8.9,2.0,0.4807692307692308,0.46842105263157896,0.11952286093343936
3RfYc,Marmaduke,24,26,0.0,G,II,F major,(111000),1,1,1,0,0,0,3,3-2B,3,6,"[7, 9, 10]","[0, 2, 3]",50000.0,1.5,10.44030650891055,0.0,0.07894736842105263,0.6239276514834988
3RfYc,Marmaduke,25,27,0.0,G,II,F major,(122230),1,2,2,2,3,0,10,5-27B,5,6,"[2, 5, 7, 9, 10]","[0, 2, 3, 7, 10]",52000.0,2.0,3.872983346207417,0.1346153846153846,0.10526315789473684,0.23145502494313788
3RfYc,Marmaduke,26,28,0.0,G,II,F major,(122010),1,2,2,0,1,0,6,4-10,4,9,"[0, 7, 9, 10]","[0, 2, 3, 5]",54000.0,2.0,2.8284271247461903,0.057692307692307696,0.10526315789473684,0.16903085094570333
3RfYc,Marmaduke,27,29,0.0,G,II,F major,(121321),1,2,1,3,2,1,10,5-30A,5,6,"[1, 2, 5, 7, 9]","[0, 2, 6, 7, 10]",56000.0,2.8,3.4641016151377544,0.1346153846153846,0.14736842105263157,0.20701966780270625
3RfYc,Marmaduke,28,30,0.0,F,I,F major,(122010),1,2,2,0,1,0,6,4-10,4,5,"[2, 4, 5, 7]","[0, 2, 9, 11]",58000.0,2.0,3.4641016151377544,0.057692307692307696,0.10526315789473684,0.20701966780270625
3RfYc,Marmaduke,29,31,0.0,G,II,F major,(020100),0,2,0,1,0,0,3,3-6,3,4,"[5, 7, 9]","[0, 2, 10]",60000.0,1.0,2.6457513110645907,0.0,0.05263157894736842,0.15811388300841897
3RfYc,Marmaduke,30,31,2.0,C,V,F major,(111000),1,1,1,0,0,0,3,3-2B,3,4,"[0, 1, 10]","[0, 1, 10]",61000.0,1.5,2.0,0.0,0.07894736842105263,0.11952286093343936
3RfYc,Marmaduke,31,33,0.0,A,III,F major,(122010),1,2,2,0,1,0,6,4-10,4,5,"[0, 7, 9, 10]","[0, 1, 3, 10]",64000.0,2.0,1.7320508075688772,0.057692307692307696,0.10526315789473684,0.10350983390135313
3RfYc,Marmaduke,32,33,2.0,D,VI,F major,(111000),1,1,1,0,0,0,3,3-2A,3,4,"[6, 7, 9]","[4, 5, 7]",65000.0,1.5,1.7320508075688772,0.0,0.07894736842105263,0.10350983390135313
3RfYc,Marmaduke,33,34,0.0,G,II,F major,(132130),1,3,2,1,3,0,10,5-23A,5,9,"[2, 4, 5, 7, 9]","[0, 2, 7, 9, 10]",66000.0,2.5,3.872983346207417,0.1346153846153846,0.13157894736842105,0.23145502494313788
3RfYc,Marmaduke,34,35,0.0,G,II,F major,(122010),1,2,2,0,1,0,6,4-10,4,5,"[0, 7, 9, 10]","[0, 2, 3, 5]",68000.0,2.0,2.449489742783178,0.057692307692307696,0.10526315789473684,0.14638501094227996
3RfYc,Marmaduke,35,36,0.0,G,II,F major,(323430),3,2,3,4,3,0,15,6-14A,6,6,"[0, 1, 2, 5, 9, 10]","[2, 3, 5, 6, 7, 10]",70000.0,4.0,5.0,0.23076923076923078,0.21052631578947367,0.2988071523335984
3RfYc,Marmaduke,36,37,0.0,G,II,F major,(101100),1,0,1,1,0,0,3,3-3A,3,3,"[0, 8, 9]","[1, 2, 5]",72000.0,1.0,5.477225575051661,0.0,0.05263157894736842,0.32732683535398854
3RfYc,Marmaduke,37,38,0.0,F,I,F major,(222121),2,2,2,1,2,1,10,5-36B,5,5,"[0, 3, 5, 6, 7]","[0, 1, 2, 7, 10]",74000.0,3.8,3.3166247903554,0.1346153846153846,0.19999999999999998,0.19820624179302296
3RfYc,Marmaduke,38,39,0.0,G,II,F major,(012120),0,1,2,1,2,0,6,4-26,4,4,"[2, 5, 7, 10]","[0, 3, 7, 10]",76000.0,0.5,2.449489742783178,0.057692307692307696,0.02631578947368421,0.14638501094227996
3RfYc,Marmaduke,39,39,2.0,C,V,F major,(111120),1,1,1,1,2,0,6,4-14A,4,4,"[0, 1, 5, 10]","[0, 1, 5, 10]",77000.0,1.5,1.4142135623730951,0.057692307692307696,0.07894736842105263,0.08451542547285167
3RfYc,Marmaduke,40,40,0.0,F,I,F major,(021120),0,2,1,1,2,0,6,4-22B,4,5,"[0, 2, 4, 9]","[4, 7, 9, 11]",78000.0,1.0,1.4142135623730951,0.057692307692307696,0.05263157894736842,0.08451542547285167
3RfYc,Marmaduke,41,42,0.0,G,II,F major,(122311),1,2,2,3,1,1,10,5-26A,5,7,"[2, 4, 6, 7, 10]","[0, 3, 7, 9, 11]",82000.0,2.8,2.8284271247461903,0.1346153846153846,0.14736842105263157,0.16903085094570333
3RfYc,Marmaduke,42,43,0.0,G,II,F major,(321000),3,2,1,0,0,0,6,4-1,4,5,"[2, 3, 4, 5]","[7, 8, 9, 10]",84000.0,4.0,4.0,0.057692307692307696,0.21052631578947367,0.23904572186687872
3RfYc,Marmaduke,43,44,0.0,G,II,F major,(001110),0,0,1,1,1,0,3,3-11A,3,4,"[2, 7, 10]","[0, 3, 7]",86000.0,0.0,3.872983346207417,0.0,0.0,0.23145502494313788
3RfYc,Marmaduke,44,45,0.0,G,II,F major,(111000),1,1,1,0,0,0,3,3-2A,3,4,"[0, 9, 10]","[2, 3, 5]",88000.0,1.5,2.0,0.0,0.07894736842105263,0.11952286093343936
3RfYc,Marmaduke,45,45,2.0,C,V,F major,(122010),1,2,2,0,1,0,6,4-10,4,5,"[0, 1, 3, 10]","[0, 1, 3, 10]",89000.0,2.0,1.7320508075688772,0.057692307692307696,0.10526315789473684,0.10350983390135313
3RfYc,Marmaduke,46,46,0.0,F,I,F major,(223111),2,2,3,1,1,1,10,5-10A,5,8,"[0, 6, 7, 9, 10]","[1, 2, 4, 5, 7]",90000.0,3.8,2.0,0.1346153846153846,0.19999999999999998,0.11952286093343936
3RfYc,Marmaduke,47,47,0.0,G,II,F major,(111111),1,1,1,1,1,1,6,4-29A,4,5,"[2, 3, 5, 9]","[2, 7, 8, 10]",92000.0,2.3,2.449489742783178,0.057692307692307696,0.12105263157894736,0.14638501094227996
3RfYc,Marmaduke,48,47,2.0,C,V,F major,(321000),3,2,1,0,0,0,6,4-1,4,4,"[0, 1, 10, 11]","[0, 1, 10, 11]",93000.0,4.0,2.8284271247461903,0.057692307692307696,0.21052631578947367,0.16903085094570333
3RfYc,Marmaduke,49,48,0.0,F,I,F major,(343230),3,4,3,2,3,0,15,6-8,6,7,"[0, 5, 7, 8, 9, 10]","[0, 2, 3, 4, 5, 7]",94000.0,5.0,4.58257569495584,0.23076923076923078,0.2631578947368421,0.27386127875258304
3RfYc,Marmaduke,50,50,0.0,C,V,F major,(233241),2,3,3,2,4,1,15,6-25B,6,8,"[0, 2, 3, 7, 9, 10]","[0, 2, 3, 7, 9, 10]",98000.0,4.3,2.0,0.23076923076923078,0.2263157894736842,0.11952286093343936
3RfYc,Marmaduke,51,51,0.0,F,I,F major,(224232),2,2,4,2,3,2,15,6-29,6,7,"[0, 1, 3, 6, 8, 9]","[1, 3, 4, 7, 8, 10]",100000.0,4.6,2.0,0.23076923076923078,0.2421052631578947,0.11952286093343936
3RfYc,Marmaduke,52,52,0.0,B-,IV,F major,(543210),5,4,3,2,1,0,15,6-1,6,10,"[0, 1, 2, 3, 4, 5]","[2, 3, 4, 5, 6, 7]",102000.0,7.0,4.69041575982343,0.23076923076923078,0.3684210526315789,0.2803059552906941
3RfYc,Marmaduke,53,54,0.0,G,II,F major,(353442),3,5,3,4,4,2,21,7-24A,7,9,"[2, 3, 4, 5, 7, 9, 11]","[0, 2, 4, 7, 8, 9, 10]",106000.0,7.1,4.69041575982343,0.34615384615384615,0.3736842105263158,0.2803059552906941
3RfYc,Marmaduke,54,55,0.0,G,II,F major,(000300),0,0,0,3,0,0,3,3-12,3,5,"[1, 5, 9]","[2, 6, 10]",108000.0,0.0,8.0,0.0,0.0,0.47809144373375745
3RfYc,Marmaduke,55,56,0.0,G,II,F major,(433452),4,3,3,4,5,2,21,7-20B,7,8,"[0, 1, 2, 5, 6, 7, 10]","[0, 3, 5, 6, 7, 10, 11]",110000.0,7.1,8.0,0.34615384615384615,0.3736842105263158,0.47809144373375745
3RfYc,Marmaduke,56,57,0.0,C,V,F major,(254361),2,5,4,3,6,1,21,7-35,7,9,"[0, 2, 4, 5, 7, 9, 10]","[0, 2, 4, 5, 7, 9, 10]",112000.0,5.3,3.4641016151377544,0.34615384615384615,0.2789473684210526,0.20701966780270625
3RfYc,Marmaduke,57,59,0.0,G,II,F major,(011010),0,1,1,0,1,0,3,3-7A,3,4,"[0, 7, 9]","[0, 2, 5]",116000.0,0.5,8.0,0.0,0.02631578947368421,0.47809144373375745
3RfYc,Marmaduke,58,60,0.0,G,II,F major,(122230),1,2,2,2,3,0,10,5-27A,5,6,"[0, 2, 4, 7, 11]","[0, 4, 5, 7, 9]",118000.0,2.0,3.3166247903554,0.1346153846153846,0.10526315789473684,0.19820624179302296
3RfYc,Marmaduke,59,61,0.0,G,II,F major,(111000),1,1,1,0,0,0,3,3-2A,3,5,"[0, 9, 10]","[2, 3, 5]",120000.0,1.5,3.872983346207417,0.0,0.07894736842105263,0.23145502494313788
3RfYc,Marmaduke,60,61,2.0,C,V,F major,(020301),0,2,0,3,0,1,6,4-24,4,4,"[0, 4, 8, 10]","[0, 4, 8, 10]",121000.0,1.8,3.605551275463989,0.057692307692307696,0.09473684210526316,0.21547290184283363
3RfYc,Marmaduke,61,62,0.0,F,I,F major,(333321),3,3,3,3,2,1,15,6-39A,6,6,"[0, 4, 6, 7, 8, 9]","[1, 2, 3, 4, 7, 11]",122000.0,5.3,4.795831523312719,0.23076923076923078,0.2789473684210526,0.2866057521105554
3RfYc,Marmaduke,62,63,0.0,G,II,F major,(111111),1,1,1,1,1,1,6,4-29A,4,5,"[2, 3, 5, 9]","[2, 7, 8, 10]",124000.0,2.3,4.123105625617661,0.057692307692307696,0.12105263157894736,0.24640269015229058
3RfYc,Marmaduke,63,63,2.0,C,V,F major,(321000),3,2,1,0,0,0,6,4-1,4,4,"[0, 1, 10, 11]","[0, 1, 10, 11]",125000.0,4.0,2.8284271247461903,0.057692307692307696,0.21052631578947367,0.16903085094570333
3RfYc,Marmaduke,64,64,0.0,F,I,F major,(111120),1,1,1,1,2,0,6,4-14B,4,7,"[0, 5, 9, 10]","[0, 4, 5, 7]",126000.0,1.5,3.1622776601683795,0.057692307692307696,0.07894736842105263,0.18898223650461363
3RfYc,Marmaduke,65,65,2.0,D,VI,F major,(001110),0,0,1,1,1,0,3,3-11A,3,3,"[0, 4, 9]","[2, 7, 10]",129000.0,0.0,1.7320508075688772,0.0,0.0,0.10350983390135313
6Cbwc,Dewey Square,0,1,0.0,E-,I,Eb major,(122230),1,2,2,2,3,0,10,5-27B,5,6,"[0, 2, 3, 7, 10]","[0, 4, 7, 9, 11]",0.0,2.0,0.0,0.1346153846153846,0.10526315789473684,0.0
6Cbwc,Dewey Square,1,2,0.0,A-,IV,Eb major,(121110),1,2,1,1,1,0,6,4-11B,4,6,"[3, 5, 7, 8]","[0, 7, 9, 11]",2000.0,2.0,2.449489742783178,0.057692307692307696,0.10526315789473684,0.14638501094227996
6Cbwc,Dewey Square,2,3,0.0,E-,I,Eb major,(011010),0,1,1,0,1,0,3,3-7B,3,4,"[0, 7, 10]","[4, 7, 9]",4000.0,0.5,1.7320508075688772,0.0,0.02631578947368421,0.10350983390135313
6Cbwc,Dewey Square,3,3,2.0,D-,bVII,Eb major,(100011),1,0,0,0,1,1,3,3-5B,3,3,"[0, 1, 7]","[0, 6, 11]",5000.0,1.8,2.0,0.0,0.09473684210526316,0.11952286093343936
6Cbwc,Dewey Square,4,4,0.0,C,VI,Eb major,(122010),1,2,2,0,1,0,6,4-10,4,5,"[0, 2, 3, 5]","[0, 2, 3, 5]",6000.0,2.0,3.0,0.057692307692307696,0.10526315789473684,0.17928429140015903
6Cbwc,Dewey Square,5,5,0.0,F,II,Eb major,(020301),0,2,0,3,0,1,6,4-24,4,6,"[3, 5, 7, 11]","[0, 2, 6, 10]",8000.0,1.8,4.0,0.057692307692307696,0.09473684210526316,0.23904572186687872
6Cbwc,Dewey Square,6,6,0.0,F,II,Eb major,(111000),1,1,1,0,0,0,3,3-2A,3,3,"[7, 8, 10]","[2, 3, 5]",10000.0,1.5,3.605551275463989,0.0,0.07894736842105263,0.21547290184283363
6Cbwc,Dewey Square,7,6,2.0,B-,V,Eb major,(122010),1,2,2,0,1,0,6,4-10,4,4,"[5, 7, 8, 10]","[0, 7, 9, 10]",11000.0,2.0,1.7320508075688772,0.057692307692307696,0.10526315789473684,0.10350983390135313
6Cbwc,Dewey Square,8,9,0.0,E-,I,Eb major,(122230),1,2,2,2,3,0,10,5-27B,5,6,"[0, 2, 3, 7, 10]","[0, 4, 7, 9, 11]",16000.0,2.0,2.8284271247461903,0.1346153846153846,0.10526315789473684,0.16903085094570333
6Cbwc,Dewey Square,9,10,0.0,A-,IV,Eb major,(121110),1,2,1,1,1,0,6,4-11B,4,6,"[3, 5, 7, 8]","[0, 7, 9, 11]",18000.0,2.0,2.449489742783178,0.057692307692307696,0.10526315789473684,0.14638501094227996
6Cbwc,Dewey Square,10,11,0.0,E-,I,Eb major,(011010),0,1,1,0,1,0,3,3-7B,3,4,"[0, 7, 10]","[4, 7, 9]",20000.0,0.5,1.7320508075688772,0.0,0.02631578947368421,0.10350983390135313
6Cbwc,Dewey Square,11,11,2.0,D-,bVII,Eb major,(100011),1,0,0,0,1,1,3,3-5B,3,3,"[0, 1, 7]","[0, 6, 11]",21000.0,1.8,2.0,0.0,0.09473684210526316,0.11952286093343936
6Cbwc,Dewey Square,12,12,0.0,C,VI,Eb major,(122010),1,2,2,0,1,0,6,4-10,4,5,"[0, 2, 3, 5]","[0, 2, 3, 5]",22000.0,2.0,3.0,0.057692307692307696,0.10526315789473684,0.17928429140015903
6Cbwc,Dewey Square,13,13,0.0,F,II,Eb major,(020301),0,2,0,3,0,1,6,4-24,4,6,"[3, 5, 7, 11]","[0, 2, 6, 10]",24000.0,1.8,4.0,0.057692307692307696,0.09473684210526316,0.23904572186687872
6Cbwc,Dewey Square,14,14,0.0,F,II,Eb major,(111000),1,1,1,0,0,0,3,3-2A,3,3,"[7, 8, 10]","[2, 3, 5]",26000.0,1.5,3.605551275463989,0.0,0.07894736842105263,0.21547290184283363
6Cbwc,Dewey Square,15,14,2.0,B-,V,Eb major,(122010),1,2,2,0,1,0,6,4-10,4,4,"[5, 7, 8, 10]","[0, 7, 9, 10]",27000.0,2.0,1.7320508075688772,0.057692307692307696,0.10526315789473684,0.10350983390135313
6Cbwc,Dewey Square,16,16,0.0,E-,I,Eb major,(210000),2,1,0,0,0,0,3,3-1,3,5,"[0, 10, 11]","[7, 8, 9]",30000.0,2.5,2.6457513110645907,0.0,0.13157894736842105,0.15811388300841897
6Cbwc,Dewey Square,17,17,0.0,A-,IV,Eb major,(344451),3,4,4,4,5,1,21,7-27B,7,11,"[0, 3, 5, 7, 8, 10, 11]","[0, 2, 3, 4, 7, 9, 11]",32000.0,5.8,8.246211251235321,0.34615384615384615,0.30526315789473685,0.49280538030458115
6Cbwc,Dewey Square,18,18,0.0,A-,IV,Eb major,(123121),1,2,3,1,2,1,10,5-25A,5,5,"[3, 5, 6, 8, 11]","[0, 3, 7, 9, 10]",34000.0,2.8,5.196152422706632,0.1346153846153846,0.14736842105263157,0.3105295017040594
6Cbwc,Dewey Square,19,18,2.0,D-,bVII,Eb major,(111000),1,1,1,0,0,0,3,3-2A,3,3,"[2, 3, 5]","[1, 2, 4]",35000.0,1.5,3.3166247903554,0.0,0.07894736842105263,0.19820624179302296
6Cbwc,Dewey Square,20,19,0.0,E-,I,Eb major,(132130),1,3,2,1,3,0,10,5-23B,5,5,"[0, 2, 3, 5, 10]","[0, 2, 7, 9, 11]",36000.0,2.5,3.872983346207417,0.1346153846153846,0.13157894736842105,0.23145502494313788
6Cbwc,Dewey Square,21,20,0.0,E-,I,Eb major,(321000),3,2,1,0,0,0,6,4-1,4,4,"[0, 1, 2, 11]","[8, 9, 10, 11]",38000.0,4.0,4.0,0.057692307692307696,0.21052631578947367,0.23904572186687872
6Cbwc,Dewey Square,22,20,2.0,C,VI,Eb major,(225222),2,2,5,2,2,2,15,6-27A,6,8,"[1, 4, 5, 7, 8, 10]","[1, 4, 5, 7, 8, 10]",39000.0,4.6,5.385164807134504,0.23076923076923078,0.2421052631578947,0.3218251521733945
6Cbwc,Dewey Square,23,21,0.0,F,II,Eb major,(543342),5,4,3,3,4,2,21,7-5B,7,9,"[0, 1, 2, 7, 8, 9, 11]","[2, 3, 4, 6, 7, 8, 9]",40000.0,8.6,4.69041575982343,0.34615384615384615,0.4526315789473684,0.2803059552906941
6Cbwc,Dewey Square,24,22,0.0,F,II,Eb major,(233241),2,3,3,2,4,1,15,6-25B,6,11,"[0, 2, 3, 5, 7, 8]","[0, 2, 3, 7, 9, 10]",42000.0,4.3,3.4641016151377544,0.23076923076923078,0.2263157894736842,0.20701966780270625
6Cbwc,Dewey Square,25,23,0.0,F,II,Eb major,(544431),5,4,4,4,3,1,21,7-3A,7,8,"[0, 3, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 10]",44000.0,7.8,4.0,0.34615384615384615,0.4105263157894737,0.23904572186687872
6Cbwc,Dewey Square,26,24,0.0,B-,V,Eb major,(322210),3,2,2,2,1,0,10,5-3B,5,8,"[5, 6, 8, 9, 10]","[0, 7, 8, 10, 11]",46000.0,4.0,4.58257569495584,0.1346153846153846,0.21052631578947367,0.27386127875258304
6Cbwc,Dewey Square,27,25,0.0,E-,I,Eb major,(122230),1,2,2,2,3,0,10,5-27B,5,6,"[0, 2, 3, 7, 10]","[0, 4, 7, 9, 11]",48000.0,2.0,2.8284271247461903,0.1346153846153846,0.10526315789473684,0.16903085094570333
6Cbwc,Dewey Square,28,26,0.0,A-,IV,Eb major,(121110),1,2,1,1,1,0,6,4-11B,4,6,"[3, 5, 7, 8]","[0, 7, 9, 11]",50000.0,2.0,2.449489742783178,0.057692307692307696,0.10526315789473684,0.14638501094227996
6Cbwc,Dewey Square,29,27,0.0,E-,I,Eb major,(011010),0,1,1,0,1,0,3,3-7B,3,4,"[0, 7, 10]","[4, 7, 9]",52000.0,0.5,1.7320508075688772,0.0,0.02631578947368421,0.10350983390135313
6Cbwc,Dewey Square,30,27,2.0,D-,bVII,Eb major,(100011),1,0,0,0,1,1,3,3-5B,3,3,"[0, 1, 7]","[0, 6, 11]",53000.0,1.8,2.0,0.0,0.09473684210526316,0.11952286093343936
6Cbwc,Dewey Square,31,28,0.0,C,VI,Eb major,(122010),1,2,2,0,1,0,6,4-10,4,5,"[0, 2, 3, 5]","[0, 2, 3, 5]",54000.0,2.0,3.0,0.057692307692307696,0.10526315789473684,0.17928429140015903
6Cbwc,Dewey Square,32,29,0.0,F,II,Eb major,(020301),0,2,0,3,0,1,6,4-24,4,6,"[3, 5, 7, 11]","[0, 2, 6, 10]",56000.0,1.8,4.0,0.057692307692307696,0.09473684210526316,0.23904572186687872
6Cbwc,Dewey Square,33,30,0.0,F,II,Eb major,(111000),1,1,1,0,0,0,3,3-2A,3,3,"[7, 8, 10]","[2, 3, 5]",58000.0,1.5,3.605551275463989,0.0,0.07894736842105263,0.21547290184283363
6Cbwc,Dewey Square,34,30,2.0,B-,V,Eb major,(122010),1,2,2,0,1,0,6,4-10,4,4,"[5, 7, 8, 10]","[0, 7, 9, 10]",59000.0,2.0,1.7320508075688772,0.057692307692307696,0.10526315789473684,0.10350983390135313
6Cbwc,Dewey Square,35,32,0.0,E-,I,Eb major,(111120),1,1,1,1,2,0,6,4-14B,4,7,"[2, 3, 5, 10]","[0, 2, 7, 11]",62000.0,1.5,2.0,0.057692307692307696,0.07894736842105263,0.11952286093343936
6Cbwc,Dewey Square,36,33,0.0,E-,I,Eb major,(345342),3,4,5,3,4,2,21,7-25B,7,8,"[0, 2, 5, 7, 8, 10, 11]","[2, 4, 5, 7, 8, 9, 11]",64000.0,6.6,6.4031242374328485,0.34615384615384615,0.34736842105263155,0.38265986388511064
6Cbwc,Dewey Square,37,34,0.0,A-,IV,Eb major,(342231),3,4,2,2,3,1,15,6-9A,6,8,"[1, 3, 8, 9, 10, 11]","[0, 1, 2, 3, 5, 7]",66000.0,5.8,3.4641016151377544,0.23076923076923078,0.30526315789473685,0.20701966780270625
6Cbwc,Dewey Square,38,36,0.0,C,VI,Eb major,(456553),4,5,6,5,5,3,28,8-27A,8,9,"[0, 1, 2, 4, 5, 7, 8, 10]","[0, 1, 2, 4, 5, 7, 8, 10]",70000.0,8.9,5.916079783099616,0.4807692307692308,0.46842105263157896,0.3535533905932738
6Cbwc,Dewey Square,39,37,0.0,F,II,Eb major,(444441),4,4,4,4,4,1,21,7-11B,7,9,"[0, 2, 3, 7, 9, 10, 11]","[2, 4, 5, 6, 7, 9, 10]",72000.0,6.8,3.3166247903554,0.34615384615384615,0.35789473684210527,0.19820624179302296
6Cbwc,Dewey Square,40,38,0.0,F,II,Eb major,(221100),2,2,1,1,0,0,6,4-2A,4,4,"[6, 7, 8, 10]","[1, 2, 3, 5]",74000.0,3.0,6.557438524302,0.057692307692307696,0.15789473684210525,0.3918819064098629
6Cbwc,Dewey Square,41,38,2.0,B-,V,Eb major,(242412),2,4,2,4,1,2,15,6-21A,6,6,"[0, 2, 6, 8, 9, 10]","[0, 2, 4, 8, 10, 11]",75000.0,5.6,4.358898943540674,0.23076923076923078,0.29473684210526313,0.26049403612586386
6Cbwc,Dewey Square,42,39,0.0,E-,I,Eb major,(344451),3,4,4,4,5,1,21,7-27B,7,8,"[0, 2, 3, 5, 6, 7, 10]","[0, 2, 3, 4, 7, 9, 11]",76000.0,5.8,4.69041575982343,0.34615384615384615,0.30526315789473685,0.2803059552906941
6Cbwc,Dewey Square,43,40,0.0,F,II,Eb major,(221100),2,2,1,1,0,0,6,4-2A,4,4,"[0, 8, 9, 10]","[3, 4, 5, 7]",78000.0,3.0,7.0,0.057692307692307696,0.15789473684210525,0.4183300132670378
6Cbwc,Dewey Square,44,42,0.0,A-,IV,Eb major,(322111),3,2,2,1,1,1,10,5-4B,5,5,"[3, 6, 7, 8, 9]","[0, 1, 7, 10, 11]",82000.0,4.8,2.0,0.1346153846153846,0.25263157894736843,0.11952286093343936
6Cbwc,Dewey Square,45,43,0.0,E-,I,Eb major,(122010),1,2,2,0,1,0,6,4-10,4,6,"[5, 7, 8, 10]","[2, 4, 5, 7]",84000.0,2.0,2.449489742783178,0.057692307692307696,0.10526315789473684,0.14638501094227996
6Cbwc,Dewey Square,46,43,2.0,D-,bVII,Eb major,(122010),1,2,2,0,1,0,6,4-10,4,4,"[0, 1, 3, 10]","[0, 2, 9, 11]",85000.0,2.0,0.0,0.057692307692307696,0.10526315789473684,0.0
6Cbwc,Dewey Square,47,44,0.0,C,VI,Eb major,(335442),3,3,5,4,4,2,21,7-32A,7,9,"[0, 1, 4, 5, 7, 8, 10]","[0, 1, 4, 5, 7, 8, 10]",86000.0,6.1,6.557438524302,0.34615384615384615,0.32105263157894737,0.3918819064098629
6Cbwc,Dewey Square,48,45,0.0,F,II,Eb major,(233241),2,3,3,2,4,1,15,6-25B,6,8,"[0, 2, 3, 7, 9, 10]","[2, 4, 5, 7, 9, 10]",88000.0,4.3,3.1622776601683795,0.23076923076923078,0.2263157894736842,0.18898223650461363
